,bedrooms,bathrooms,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,zipcode,sqft_living15,sqft_lot15,price,age,predicted,expected
14178,3,1.0,1.0,0,0,3,7,1010,0,98003,1300,8236,199950,16588,207576,960748
14179,3,2.5,1.0,0,0,4,8,1480,1090,98105,2420,5484,1010000,27491,899730,2577328
14180,4,2.25,2.0,0,1,3,9,2440,330,98136,2100,6011,950000,822,816026,1778020
14181,3,2.5,2.0,0,0,4,8,2290,0,98006,2210,9588,822000,11223,650536,1664096
14182,4,1.5,1.0,0,0,3,7,1080,700,98136,1660,8400,473600,16745,455517,1558996
14183,5,2.0,1.5,0,0,3,8,2150,0,98116,1300,4500,490000,28156,641720,1686985
14184,3,1.75,1.0,0,0,3,7,1000,920,98001,1860,8458,245000,11082,257553,1238775
14185,4,1.0,1.0,0,0,4,7,1220,0,98001,1270,9520,199000,19963,211239,1146839
14186,3,3.0,2.0,0,2,3,10,2440,520,98199,2960,5876,1340000,28250,1258108,2608690
14187,3,1.75,1.0,0,0,3,7,1500,0,98014,1820,18151,418000,11247,339401,1409567
14188,7,3.5,1.0,0,0,4,8,1830,1000,98133,1570,8400,450000,21253,430137,1324822
14189,3,2.5,2.0,0,0,3,8,1580,0,98030,2110,7062,280000,8234,272533,1035283
14190,3,2.25,1.0,0,0,4,7,910,320,98022,1820,8465,273000,8462,207365,1032518
14191,4,2.5,2.0,0,0,3,8,2910,0,98059,2500,5877,549000,2316,503380,1551067
14192,5,2.25,2.0,0,0,4,9,2370,0,98006,2380,15100,913888,12228,744765,1675054
14193,4,2.25,1.5,0,0,5,8,1540,390,98122,1800,5000,689888,35993,769376,2212411
14194,4,2.0,1.0,0,0,3,7,870,910,98133,1350,5044,305000,8015,350725,1320827
14195,4,2.5,2.0,0,0,3,9,2760,0,98056,2640,9803,602500,5627,595007,1826532
14196,2,1.75,1.0,0,0,3,7,900,720,98108,1590,5538,355000,31524,345796,1297912
14197,3,2.5,2.0,0,0,3,9,2160,0,98052,2470,7941,756000,10459,656482,1618476
14198,4,2.25,1.0,0,0,4,7,1040,1150,98023,1250,6440,289950,13991,227593,978380
14199,3,2.5,2.0,0,0,3,10,3240,0,98075,2970,7857,800000,7429,799781,1713607
14200,2,1.0,1.0,0,0,4,6,720,0,98103,1430,3170,403000,40147,410634,1959160
14201,3,2.25,2.0,0,0,3,8,1370,40,98008,1730,2748,350000,17634,466366,1579883
14202,5,3.5,2.0,0,0,3,10,2370,610,98115,1780,5100,1290000,84,958517,2007245
14203,5,2.25,1.0,0,2,3,7,1150,800,98008,1780,8560,525126,19984,513980,1895612
14204,3,1.0,1.0,0,0,3,7,1100,0,98155,1440,8131,241450,23964,316384,1391746
14205,3,1.5,1.0,0,0,3,7,1400,0,98133,1490,8380,320000,22301,365229,1402782
14206,4,2.0,1.0,0,0,3,7,1030,680,98031,1710,7350,234000,14540,229565,995587
14207,5,2.5,1.0,0,0,3,6,1150,850,98144,1410,3600,441000,10186,400296,2042745
14208,5,2.5,1.0,0,0,3,6,1150,850,98144,1410,3600,474500,10302,400381,2042931
14209,3,1.0,1.5,0,0,4,7,1440,0,98103,1850,3990,705000,39923,594166,2217645
14210,4,2.5,2.0,0,0,3,8,1520,0,98029,1860,4486,517500,7768,472303,1417858
14211,4,0.75,1.0,0,0,3,6,1440,0,98166,1460,11100,142500,24274,309574,1148364
14212,2,1.5,2.0,0,0,3,7,1010,0,98056,1210,7794,310000,12362,233872,1196203
14213,4,2.5,2.0,0,0,3,9,2440,0,98052,2370,11503,749500,10162,694989,1656983
14214,5,3.0,1.0,0,0,3,7,1560,920,98188,1910,9432,360000,5962,309272,1331152
14215,3,1.0,1.0,0,0,5,7,1090,0,98038,1590,19457,267500,17491,259989,1125098
14216,3,1.0,1.0,0,0,4,6,1380,100,98168,1500,22600,290000,26579,252571,1253593
14217,5,2.5,1.0,0,0,4,8,1400,1400,98005,2510,13700,850000,16379,703443,1717003
14218,4,1.75,1.5,0,0,3,8,1820,0,98119,1870,3600,815000,34269,748761,2382330
14219,5,4.0,2.0,0,1,3,11,4410,1430,98004,3120,13639,2200000,9869,2643941,3762447
14220,4,3.25,2.0,0,0,3,9,2150,830,98112,2980,4800,1630000,5662,1381780,2810582
14221,3,1.5,1.0,0,0,3,7,1220,0,98001,1260,7347,175000,15141,200185,1153787
14222,3,1.75,1.0,0,0,3,8,1300,530,98034,1850,8000,429950,13788,453067,1764538
14223,4,2.5,2.0,0,0,3,8,2900,0,98074,2970,5251,675000,4577,651749,1774954
14224,3,2.25,1.0,0,0,3,7,1520,420,98027,1910,6309,580000,10050,463298,1474404
14225,4,2.0,1.0,0,0,4,6,1750,0,98166,1270,7800,240000,25987,349826,1232878
14226,3,2.5,1.0,0,0,4,8,1210,640,98032,2260,16754,374000,11919,286099,1063115
14227,4,2.5,2.0,0,2,3,9,2180,1040,98199,3000,5000,862500,28469,1079293,2562088
14228,2,1.0,1.0,0,0,5,6,1080,0,98030,1810,7830,140000,39102,221449,1002892
14229,5,3.75,2.0,0,0,3,8,3090,900,98125,2080,9793,740000,28273,755514,2086475
14230,3,1.75,1.0,0,0,4,6,820,100,98119,1620,3600,589000,40597,524830,2166531
14231,3,1.75,1.0,0,0,3,7,1290,0,98058,1410,8034,275000,13202,256036,1098483
14232,4,2.5,2.0,0,0,3,8,2090,0,98011,2640,4503,489900,3113,480682,1404316
14233,3,2.5,2.0,0,0,3,9,1900,0,98033,2500,3954,545000,6799,711526,1871593
14234,4,1.0,1.5,0,0,3,6,1360,0,98168,1280,7175,235000,27111,210125,1200865
14235,3,1.0,1.5,0,0,4,6,1000,0,98118,1040,4240,230000,36572,285996,1355551
14236,4,2.25,2.0,0,0,3,7,1920,250,98122,1890,4400,655000,12609,600133,2200729
14237,2,1.0,1.0,0,0,4,5,820,0,98022,1880,14046,185000,33471,158639,1010015
14238,3,1.0,1.0,0,0,4,7,1090,0,98092,1140,8165,196000,19442,204362,906472
14239,3,2.25,1.0,0,0,4,8,1290,540,98052,1990,8306,572000,10381,528647,1535001
14240,4,2.5,2.0,0,0,3,9,3010,0,98056,2860,6435,615000,5232,647155,1915260
14241,4,3.75,1.0,0,0,3,9,3130,1020,98039,3930,21420,1950000,19056,2120064,3602860
14242,6,2.25,2.0,0,0,3,9,2130,800,98112,2860,4320,1230000,37333,1253270,2736066
14243,3,2.5,2.0,0,0,4,7,1520,0,98034,1540,5000,375000,9361,401360,1553394
14244,3,1.75,1.0,0,0,4,6,1250,0,98070,1270,9600,295000,15953,306738,1071234
14245,4,2.5,2.0,0,0,5,7,2230,530,98115,1600,6000,760000,26473,776148,1962468
14246,3,1.75,1.0,0,0,3,8,1330,0,98058,2110,8497,347000,13610,300248,1138854
14247,3,2.0,1.5,0,0,4,7,1500,200,98117,1700,5100,712000,33361,591599,1763635
14248,4,2.0,1.5,0,0,5,7,1210,840,98144,1310,4000,495000,26797,543114,2013357
14249,4,2.0,1.0,0,0,4,8,2040,1100,98040,2010,10437,925000,20259,908179,2336355
14250,3,1.0,1.5,0,0,4,7,1840,190,98115,2030,4080,775000,39173,686220,1935011
14251,4,2.5,1.5,0,0,4,6,1400,700,98126,1230,7920,429000,36007,438514,1566125
14252,3,1.0,1.0,0,0,4,7,1010,0,98003,1490,10200,229000,20440,205731,976473
14253,4,1.5,1.0,0,0,3,7,1980,0,98024,1980,89298,400000,19257,452183,1657337
14254,4,2.25,2.0,0,0,4,8,2100,0,98006,2100,8290,625000,13358,612167,1625728
14255,2,1.0,1.0,0,0,3,7,840,0,98133,1350,5831,130000,23304,306619,1263556
14256,3,1.75,1.0,0,0,3,7,1190,500,98106,1300,5080,349000,14187,333277,1328855
14257,3,2.0,1.0,0,0,4,7,2140,0,98031,2310,8783,365000,11587,337826,1218130
14258,3,2.5,2.0,0,0,3,7,1350,460,98199,1600,1525,487500,6649,533629,1965487
14259,3,2.5,2.0,0,0,3,8,2600,0,98059,2350,7225,475000,9284,475924,1481731
14260,3,1.75,1.0,0,0,3,8,1470,180,98040,2020,7777,685000,20355,698189,2056731
14261,3,1.75,1.0,0,0,4,7,1230,1230,98112,2860,4800,960000,27981,808257,2685923
14262,5,2.25,2.0,0,0,3,7,2880,1440,98115,1880,7620,1100000,15291,891172,2301598
14263,3,2.25,2.0,0,0,3,9,2600,0,98038,2380,15000,428000,13592,465862,1401263
14264,3,2.5,2.0,0,0,4,7,1930,0,98011,1790,4901,435000,9991,432683,1354559
14265,3,2.0,1.0,0,2,5,7,1260,930,98107,2160,5400,769950,22946,756916,2446680
14266,3,1.0,1.0,0,0,4,7,1200,220,98006,1630,9763,385000,22186,432971,1504745
14267,3,2.5,2.0,0,0,3,7,1670,420,98019,2090,3163,352000,3608,368659,1224612
14268,3,2.5,2.0,0,0,3,8,2290,0,98075,2290,33450,622500,11576,623360,1531323
14269,3,3.0,2.0,0,0,3,9,2290,180,98074,2590,11900,660000,14287,626660,1671820
14270,3,1.0,1.0,0,0,3,6,840,0,98023,840,9450,105000,20333,179767,815300
14271,2,1.0,1.0,0,0,5,7,1400,700,98126,1570,4400,420000,39052,558481,1592124
14272,3,1.5,1.0,0,0,4,7,1360,0,98006,1440,11250,499950,21795,441175,1512949
14273,6,3.0,1.0,0,0,5,9,2270,1150,98006,2430,15560,975000,24332,910787,1824748
14274,3,2.75,1.5,0,0,5,7,1490,440,98105,2080,3760,665000,31319,733949,2357575
14275,4,2.5,1.0,0,0,4,7,1180,1000,98052,1840,9375,540000,16983,513995,1552125
14276,4,2.0,1.0,0,0,3,7,1670,0,98028,1860,12056,400000,21698,391610,1395854
14277,4,2.75,1.0,0,0,3,8,1650,1070,98146,2720,8484,469950,2540,530801,1576066
14278,4,2.5,2.0,0,0,4,8,3170,0,98007,2540,12400,777000,13072,805564,2054500
14279,2,1.75,1.0,0,0,3,7,1010,600,98108,1370,5225,346500,26838,341397,1288202
14280,3,2.5,2.0,0,0,3,8,2370,0,98029,2230,4950,685000,4452,577719,1584953
14281,3,2.5,1.0,0,0,4,10,2590,0,98042,3110,14652,396500,14054,468327,1405034
14282,3,2.5,2.0,0,0,3,10,1990,860,98122,2280,6459,783500,12542,985425,2323481
14283,4,2.0,1.5,0,0,3,7,1660,0,98103,1660,4800,575000,33785,574470,2233842
14284,4,4.25,2.0,0,0,3,11,5550,0,98059,4750,13001,1500000,3596,1434752,2624934
14285,3,1.5,1.0,0,0,4,7,1130,1070,98177,2170,7672,515000,26760,508143,1628976
14286,3,2.5,1.0,0,0,4,7,1250,770,98168,1540,9995,300000,18844,306518,1295199
14287,3,1.5,1.0,0,0,4,7,1760,0,98031,1450,9600,272000,17910,271025,1120724
14288,4,2.25,2.0,0,0,3,7,1810,0,98059,1810,4858,355000,4164,336593,1306412
14289,3,2.0,1.0,0,0,5,6,1310,0,98178,1790,10775,223000,23222,275648,1244402
14290,4,2.5,2.0,0,0,3,7,3000,0,98038,2610,7570,397000,4249,444601,1461835
14291,2,2.0,1.0,0,0,5,6,1080,0,98117,1530,5000,460000,33679,492276,1581757
14292,3,2.75,1.5,0,0,4,9,1550,620,98109,1170,1062,848000,31082,918290,2372955
14293,2,1.0,1.0,0,0,5,6,740,0,98115,1900,4275,392800,33152,460691,1550171
14294,3,3.25,2.0,0,0,4,11,4540,750,98053,3750,84936,1690000,9770,1240046,2084544
14295,3,3.25,2.0,0,0,4,11,4540,750,98053,3750,84936,1800000,9946,1240330,2084828
14296,3,2.25,2.0,0,0,3,8,2370,0,98034,1870,7766,577000,10978,540455,1839629
14297,3,1.0,1.5,0,0,4,7,1390,500,98103,1530,3330,570000,41460,618756,2260560
14298,3,1.75,1.0,0,0,3,7,1160,0,98002,1330,6301,250000,6011,227379,1084234
14299,4,1.75,1.5,0,0,4,8,1550,0,98040,1860,7350,645000,20700,694879,1977202
14300,3,2.5,2.0,0,0,3,9,3090,0,98038,3650,62290,567500,9062,589292,1551286
14301,4,2.5,2.0,0,0,3,8,2610,0,98038,2480,5240,337000,3855,425568,1378649
14302,3,1.75,1.0,0,0,3,7,1230,0,98058,1250,8250,280000,17707,250336,1087899
14303,3,1.5,2.0,0,0,4,6,1280,0,98002,1150,4500,167000,10800,181583,1077339
14304,2,1.0,1.0,0,0,3,6,940,940,98126,1280,7560,280000,34848,370329,1514579
14305,2,1.5,1.0,0,0,4,6,1220,0,98155,1130,8409,317500,24462,314420,1353318
14306,2,2.75,2.0,0,0,3,8,1120,230,98136,1410,1265,405500,3105,433295,1469355
14307,4,2.5,2.0,0,0,3,8,2370,0,98024,2110,15925,495000,7327,490363,1591292
14308,4,3.0,2.0,0,0,3,10,3040,0,98074,2540,11815,691000,10254,768985,1852083
14309,5,1.75,1.0,0,0,5,7,2080,0,98070,1670,213008,480000,18934,513860,1290981
14310,2,1.75,1.0,0,0,4,7,880,680,98117,1210,4141,549010,26704,510768,1624453
14311,5,3.5,2.0,0,2,3,8,2980,0,98029,2120,3416,750000,3763,710851,1835039
14312,2,1.0,1.0,0,0,4,7,870,0,98103,1100,5711,365000,24526,452982,1950703
14313,3,1.75,1.0,0,0,3,7,1100,560,98034,1630,7626,412500,9925,395997,1689415
14314,3,2.25,1.0,0,0,3,7,1440,430,98011,1870,8640,425000,13302,418303,1373714
14315,3,1.0,1.0,0,0,3,7,960,450,98004,2410,9384,920000,22734,714802,2441793
14316,4,2.25,1.0,0,0,4,9,1630,550,98023,2310,8000,340000,14600,341134,1077177
14317,4,2.5,1.0,0,0,5,7,1520,1100,98133,1880,8960,405000,21858,499560,1583893
14318,3,2.5,1.0,0,0,3,8,1870,580,98056,2450,8788,537100,9213,452443,1786045
14319,4,2.5,2.0,0,0,3,8,3250,0,98031,2960,4650,353500,2998,474693,1448056
14320,3,1.0,1.0,0,0,3,7,1150,0,98125,1490,7921,522000,22900,380148,1442187
14321,4,2.75,2.0,0,0,3,8,2780,0,98053,2760,5460,710000,5030,654097,1611638
14322,3,1.75,1.0,0,0,4,7,1360,0,98059,1580,13625,329950,11027,317111,1252552
14323,5,2.5,1.0,0,3,3,9,1540,1270,98008,3190,14000,830000,13258,845987,2312569
14324,4,2.5,1.0,0,0,5,8,1780,0,98005,2610,11130,800500,19407,699356,1674786
14325,3,1.0,1.0,0,0,3,7,1100,0,98042,1570,10650,168500,16583,217924,1003445
14326,3,2.5,2.0,0,0,3,8,2230,0,98065,2190,5205,490000,5291,476385,1349195
14327,3,2.5,2.0,0,0,3,8,1140,570,98116,1260,1316,579000,4296,494214,1539479
14328,4,2.5,2.0,0,0,3,8,2620,0,98075,2520,9935,600000,10015,650618,1582676
14329,4,1.75,1.5,0,0,4,7,1190,800,98126,1240,4961,445000,25716,430247,1502020
14330,4,1.75,1.0,0,0,3,7,1450,0,98027,1540,8450,362500,19898,419309,1388047
14331,4,2.0,1.0,0,0,4,7,1050,580,98092,1670,7820,234000,14378,212150,961185
14332,1,1.0,1.0,0,0,3,7,730,0,98144,1020,2183,321500,2381,300236,1816371
14333,3,1.75,1.5,0,0,4,7,1140,840,98115,1590,5000,660000,32298,590580,1797444
14334,4,1.0,1.5,0,0,4,6,1730,0,98031,1380,14060,319000,22182,238445,1037249
14335,3,1.75,1.0,0,0,3,8,1100,250,98022,2190,217800,314000,22572,337631,1147548
14336,3,2.0,1.0,0,0,5,7,740,670,98107,1830,4000,517950,38995,594522,2135787
14337,5,2.5,1.0,0,0,4,7,1180,1180,98006,2200,10461,525000,19552,539979,1611753
14338,3,1.0,1.0,0,0,5,6,1190,0,98059,1660,8450,319500,19764,294973,1240687
14339,4,3.25,1.5,0,0,5,9,2400,1360,98105,3430,11050,1580000,23501,1596694,2995970
14340,1,1.0,1.0,0,4,4,6,1220,0,98198,2770,22270,325000,25070,252392,1164634
14341,4,2.5,2.0,0,0,5,10,2920,0,98077,3420,37206,795000,7151,896510,1647750
14342,2,1.75,1.5,0,3,3,9,1320,270,98199,2520,5243,850000,31946,838129,2316242
14343,5,3.25,2.0,0,0,3,9,3510,0,98033,1970,7488,1010000,706,976719,2381431
14344,3,2.5,3.0,0,0,3,8,1320,0,98107,1350,1250,475000,3137,481834,1837916
14345,3,1.0,1.0,0,0,3,7,1090,520,98028,2040,10692,375000,14449,356738,1346454
14346,3,1.0,1.0,0,0,4,7,1410,0,98177,1170,8042,405000,23185,401593,1468914
14347,4,2.5,1.0,0,0,3,7,1570,600,98155,1850,11127,420000,19280,424314,1627326
14348,4,1.75,1.5,0,0,3,7,1390,500,98119,1890,4800,775000,39735,671512,2348556
14349,4,2.75,2.0,0,0,3,9,3260,0,98027,3450,6218,800000,3018,777492,1830193
14350,3,1.75,2.0,0,0,4,8,1540,540,98052,2080,12107,436800,11413,538510,1525122
14351,3,1.75,1.5,0,0,4,8,1740,300,98117,1380,4005,620000,31017,681587,1851321
14352,3,1.0,1.0,0,0,4,7,1250,0,98003,1350,10425,230000,16519,221517,1005654
14353,1,1.0,1.0,0,0,2,6,850,0,98118,1590,5180,165000,39635,243628,1362094
14354,1,1.0,1.0,0,0,2,6,850,0,98118,1590,5180,490000,39833,243775,1362414
14355,3,1.75,1.0,0,0,5,8,1600,0,98006,2210,8400,480000,18845,598351,1573780
14356,3,2.5,2.0,0,0,3,9,2400,0,98056,2640,11172,570000,7826,542612,1721731
14357,3,2.25,2.0,0,0,4,8,1750,120,98033,1920,5988,615000,8424,624569,1822476
14358,3,1.0,1.0,0,0,3,7,860,860,98028,1720,9998,280000,16702,345563,1326020
14359,3,1.0,1.0,0,0,3,7,1030,0,98072,1210,9875,326000,16609,335876,1263318
14360,2,2.25,2.0,0,0,3,9,1100,90,98105,1430,1332,550700,4064,606416,1992157
14361,2,1.0,1.5,0,0,3,6,910,0,98112,1190,1208,600000,41819,476723,2134919
14362,3,1.0,1.0,0,0,3,7,1150,140,98029,1960,49658,450000,17054,444641,1427733
14363,2,2.25,2.0,0,0,3,8,1280,250,98122,1410,1689,546000,1893,511140,1870878
14364,3,2.5,2.0,0,0,3,9,2330,0,98045,2270,35000,585000,11708,499329,1441027
14365,3,1.75,1.0,0,2,3,7,1200,890,98115,1480,7666,489000,22966,634456,1988276
14366,3,2.0,2.0,0,2,4,8,1050,520,98122,1990,6675,765000,15873,618300,2101598
14367,3,1.75,1.0,0,3,4,8,1560,0,98070,1760,19687,519000,15341,465062,1253302
14368,2,1.0,1.5,0,0,3,5,880,620,98055,1300,4120,262000,31560,207226,1011945
14369,4,2.75,1.0,0,0,3,7,1430,730,98115,1770,5326,550000,10044,610870,1855114
14370,2,1.0,1.0,0,0,4,6,780,0,98146,1030,5000,285000,26089,211395,1264393
14371,4,1.75,1.0,0,0,4,7,1360,980,98028,2250,9212,476000,21584,440109,1448420
14372,3,2.0,1.0,0,1,3,8,2070,1500,98039,3570,27418,2200000,25073,1794084,3499812
14373,1,1.0,1.0,0,0,3,6,720,0,98117,1320,5100,335000,39255,367649,1628302
14374,4,2.0,1.0,0,0,4,8,2990,0,98092,2820,57140,510000,14905,466616,1318069
14375,3,2.25,1.0,0,0,4,7,1860,0,98030,1530,10018,291000,19618,296019,1138167
14376,4,1.75,1.5,0,0,4,6,1950,0,98065,1300,7432,335000,30548,401795,1293348
14377,3,1.5,1.0,0,0,3,7,1490,370,98028,2090,11574,415000,21790,396803,1426483
14378,3,2.0,1.0,0,0,5,7,830,720,98126,1330,6042,430000,26486,429643,1463286
14379,3,1.75,1.0,0,0,4,7,1210,400,98023,1780,8056,270000,13245,231166,946767
14380,3,2.0,1.0,0,0,4,7,980,830,98117,1800,4500,760000,39908,592547,1800866
14381,2,2.0,2.0,0,0,3,7,1730,0,98144,1380,4000,450000,40304,471911,1893619
14382,3,2.5,1.0,0,0,4,7,1230,0,98059,2340,23522,425000,13606,333097,1292150
14383,4,2.5,1.5,0,0,4,7,1730,400,98103,1520,3420,725000,36119,671077,2316495
14384,3,2.75,1.0,0,0,4,7,1610,580,98033,2020,8588,700000,15176,641989,1957450
14385,5,4.5,2.0,0,0,3,10,4130,0,98029,3890,11531,998000,3890,995931,2405071
14386,3,2.25,2.0,0,0,3,7,1680,0,98019,1590,9757,396000,9623,337370,1179912
14387,3,2.5,1.0,0,0,4,7,1480,0,98125,1710,8050,547000,16957,443328,1522472
14388,4,1.5,1.0,0,0,4,8,1210,580,98030,1540,6600,302000,19097,265142,1094612
14389,5,3.5,2.0,0,0,5,9,1900,910,98117,1510,3800,999000,38279,915685,1947490
14390,4,2.5,1.0,0,3,3,8,1980,380,98126,2480,5000,633000,13697,735519,2043247
14391,3,1.75,1.0,0,0,3,6,1460,0,98019,1460,7505,265800,12032,303525,1160456
14392,3,2.25,1.0,0,0,3,8,1460,700,98133,2160,8000,530000,20012,475231,1534518
14393,6,2.0,1.0,0,0,4,8,1320,1290,98007,2170,8000,605000,18382,564628,1826522
14394,4,2.5,2.0,0,0,3,7,2170,0,98065,2170,5211,489000,3397,434743,1328210
14395,2,1.0,1.0,0,0,3,7,1360,800,98168,2070,12960,305000,16984,313009,1320884
14396,4,2.75,1.0,0,0,5,7,1010,1010,98126,1390,6000,513000,20617,500693,1534335
14397,4,2.5,2.0,0,0,3,10,2980,0,98027,3140,5500,765000,3118,755189,1760265
14398,2,1.5,1.0,0,0,3,7,990,310,98102,1700,3000,550000,40801,621345,2262546
14399,4,2.5,2.0,0,0,5,8,2420,670,98006,2220,7875,974350,10796,765655,1741084
14400,4,2.25,2.0,0,0,4,8,2280,0,98027,2320,7735,653675,11408,548429,1527693
14401,3,1.75,1.0,0,0,4,7,1260,0,98038,1600,8614,245000,10879,259411,1139135
14402,2,1.75,1.0,0,0,3,8,1020,510,98115,1870,5029,700180,23135,581630,1696064
14403,3,2.5,1.0,0,0,3,8,1390,440,98028,2310,11522,510000,7059,431069,1410103
14404,3,2.5,1.0,0,0,4,7,1190,420,98056,1940,8700,390000,16733,341531,1540046
14405,3,2.5,2.0,0,0,3,8,2170,0,98075,2170,5862,606500,5602,592242,1485743
14406,4,4.25,2.0,0,0,3,12,5020,0,98074,4930,26319,1500000,6095,1755208,2673513
14407,3,2.25,2.0,0,0,4,8,1620,0,98003,1710,6455,290000,9988,260470,1058477
14408,3,1.75,1.0,0,0,3,7,1080,0,98023,1380,8244,115000,12472,222583,867486
14409,3,2.5,1.0,0,0,4,8,1940,0,98027,2560,37565,500000,9988,550765,1548239
14410,3,2.5,2.0,0,3,3,9,2360,0,98115,1620,4638,580050,6709,899522,2157471
14411,3,2.5,2.0,0,0,3,8,1390,620,98029,1690,1899,550000,429,490094,1438000
14412,3,1.0,1.5,0,0,4,6,800,0,98117,1180,3060,465000,41006,383946,1532842
14413,3,1.0,1.5,0,0,3,7,970,0,98125,1730,6128,354950,24188,357859,1344418
14414,4,3.25,2.0,0,2,3,11,3720,0,98027,4040,7442,980000,2867,1072820,2268915
14415,3,2.25,2.0,0,0,3,8,2010,0,98028,2230,7846,500000,10839,453090,1444801
14416,4,1.0,1.5,0,0,3,7,1430,0,98105,1760,4080,667750,33325,570448,2308998
14417,3,1.75,1.0,0,1,3,8,2250,0,98028,2730,12445,735000,21667,546226,1591477
14418,3,1.75,1.0,0,3,3,7,1330,800,98178,2380,7448,361000,21809,393187,1447793
14419,3,2.0,1.0,0,0,4,7,1290,330,98042,1560,8499,276750,9500,255432,1052896
14420,4,3.25,2.0,0,0,3,10,2310,830,98027,2620,2664,760000,2059,745740,1767434
14421,2,1.0,1.0,0,2,3,7,870,0,98107,1080,5722,475000,25077,486894,2046952
14422,4,2.5,1.0,0,0,3,7,1120,700,98001,1310,8217,234000,10100,243110,1196852
14423,3,2.0,1.0,0,0,4,7,1510,0,98001,1780,9286,234950,14930,263480,1218099
14424,2,1.75,1.0,0,0,3,7,1320,0,98038,1570,7540,269950,17219,265078,1156793
14425,3,2.5,2.0,0,0,3,8,1800,0,98029,1800,5414,495000,9507,508022,1473641
14426,2,1.0,1.0,0,0,3,7,1120,0,98115,1230,6380,438000,26739,472303,1596018
14427,3,1.75,1.0,0,0,4,7,2160,0,98019,1820,22687,260000,12472,425677,1382379
14428,4,2.5,2.0,0,0,3,9,3220,0,98075,2850,6399,697000,3994,748372,1698548
14429,2,1.0,1.0,0,0,3,6,960,0,98126,930,5000,212625,23444,296676,1396109
14430,5,2.5,1.5,0,0,5,7,1840,800,98122,1720,4400,593000,32820,735328,2324480
14431,4,3.0,2.0,0,0,3,8,2430,0,98038,2430,7084,410000,4363,402538,1349579
14432,2,1.0,1.0,0,0,3,7,1020,450,98103,1470,7067,445434,26823,510239,2095963
14433,3,2.5,1.0,0,0,3,8,1340,700,98003,2370,12672,200126,17055,305991,1171164
14434,3,2.5,2.0,0,0,4,7,1670,0,98038,1370,6170,290700,8258,283546,1176651
14435,4,1.0,1.0,0,0,4,6,1010,0,98198,1330,7515,248000,21943,173002,950300
14436,1,1.0,1.0,0,0,3,5,540,0,98177,1840,10125,345000,19643,262769,1326010
14437,3,1.0,1.0,0,0,3,7,800,440,98103,1440,4800,525000,23242,464224,2113980
14438,3,1.75,1.0,0,0,3,7,1510,0,98034,1570,7480,400000,17147,410538,1724840
14439,3,1.0,1.0,0,0,3,7,1120,700,98116,1500,5750,532000,35526,527711,1631190
14440,2,1.0,1.0,0,0,5,5,760,240,98002,990,5026,159995,36460,130466,1069766
14441,5,1.5,1.0,0,0,4,7,1030,1010,98056,1560,9435,287000,18916,318859,1617893
14442,4,2.5,1.0,0,3,4,10,2190,1500,98199,3460,8160,1120000,23485,1602452,2952561
14443,3,2.5,2.0,0,0,3,9,2310,0,98006,2830,10031,765000,9974,732574,1694568
14444,3,1.5,1.0,0,0,4,6,1090,0,98038,1160,10487,185000,16753,201557,1110279
14445,3,1.0,1.0,0,0,5,6,1150,0,98103,1460,3200,430000,39587,525729,2172517
14446,4,2.5,2.0,0,0,3,8,2100,0,98058,2100,3916,346000,1971,357301,1227729
14447,4,2.75,1.0,0,0,4,8,1240,910,98033,2200,9257,607000,11883,662638,1917588
14448,3,1.5,1.5,0,0,5,7,1730,770,98106,1340,5000,417000,26878,428972,1516714
14449,5,2.0,1.5,0,0,3,9,3530,0,98144,4100,9203,930000,32676,1270011,2752806
14450,2,1.75,1.0,0,2,3,7,870,420,98136,2380,7370,573300,23488,491973,1595452
14451,4,1.75,1.0,0,0,3,7,1410,600,98178,1610,9360,260000,22010,306698,1299386
14452,1,0.75,1.0,0,0,3,5,420,0,98108,1420,6720,280000,33765,218158,1091048
14453,4,2.5,2.0,0,0,3,8,2180,0,98122,2660,4000,825000,34685,748673,2312476
14454,4,1.0,1.5,0,0,3,6,1150,0,98155,990,8184,307000,24632,276885,1310227
14455,4,1.75,1.0,0,0,4,7,1130,870,98117,1540,5100,595000,23965,577976,1840849
14456,5,1.75,1.0,0,0,3,8,1390,1390,98052,2130,7918,528000,18001,571307,1608499
14457,2,1.75,1.0,1,4,4,8,1550,0,98070,1690,11620,600000,18130,666456,2160449
14458,2,1.0,1.0,0,0,3,7,1480,700,98198,1800,7447,275000,20514,299270,1121532
14459,2,1.5,1.5,0,2,4,7,1320,250,98119,2140,3600,782000,39629,756331,2372079
14460,3,2.5,1.0,0,0,3,9,1660,600,98077,2600,40115,610000,10446,537356,1495167
14461,3,1.0,1.5,0,0,3,7,1600,0,98103,1860,3420,488000,38679,588690,2262231
14462,3,1.0,1.0,0,0,3,7,930,700,98108,1630,5480,320000,22372,326300,1291468
14463,3,1.0,1.0,0,0,3,6,890,0,98118,1230,6057,153500,38427,280146,1367686
14464,3,1.0,1.0,0,0,3,7,1350,0,98034,1460,9461,414500,13226,377206,1659517
14465,5,1.75,1.0,0,0,3,9,2850,0,98155,2640,11604,750000,23226,694059,1979298
14466,3,1.0,1.0,0,3,5,6,1350,0,98022,2300,211266,349990,32943,388548,1332724
14467,3,2.25,1.0,0,0,3,10,3280,0,98003,1860,24008,645000,5082,477638,1568190
